_identifiers-1	_parent_digital_objects-1.identifier	_digital_object_type.string_key	Master assets filenames	_import_file.original_file_path	_import_file.import_path	_import_file.import_type	Service (Mezzanine) assets filenames	_import_file.service_copy_import_path	_import_file.service_copy_import_type	Access (Streaming) assets filenames	_import_file.access_copy_import_path	_project.string_key	_publish	_publish_targets-1.string_key	_restrictions.restricted_size_image	abstract-1:abstract_value	accession_number-1:accession_number_value	alternative_title-1:alternative_title_value	archivesspace_identifier-1:archivesspace_identifier_value	clio_identifier-1:clio_identifier_value	collection-1:collection_term.value	collection-1:collection_term.uri	collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title	collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type	collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level	collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title	collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type	collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level	collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_title	collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_type	collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_level	coordinates-1:coordinates_value	copyright_note-1:copyright_note_value	culture-1:culture_term.value	date_created_textual-1:date_created_textual_value	date_created-1:date_created_start_value	date_created-1:date_created_end_value	date_created-1:date_created_type	date_created-1:date_created_key_date	digital_origin-1:digital_origin_value	embargo_release_date-1:embargo_release_date_value	extent-1:extent_value	extent-2:extent_value	form-1:form_term.value	frequency-1:frequency_term.authority	genre-1:genre_term.value	internal_note-1:internal_note_value	internal_note-2:internal_note_value	internal_note-3:internal_note_value	internal_note-4:internal_note_value	internal_note-5:internal_note_value	internal_note-6:internal_note_value	internal_note-7:internal_note_value	internal_note-8:internal_note_value	internal_note-9:internal_note_value	language-1:language_term.value	location-1:location_term.value	location-1:location_term.uri	location-1:location_shelf_location-1:location_shelf_location_box_number	location-1:location_shelf_location-1:location_shelf_location_folder_number	location-1:location_shelf_location-1:location_shelf_location_free_text	location-1:location_shelf_location-1:location_shelf_location_item_number	location-1:location_sublocation	name-1:name_term.value	name-1:name_usage_primary	note-1:note_type	note-1:note_value	note-2:note_type	note-2:note_value	note-3:note_type	note-3:note_value	note-4:note_type	note-4:note_value	note-5:note_type	note-5:note_value	note-6:note_type	note-6:note_value	note-7:note_type	note-7:note_value	note-8:note_type	note-8:note_value	note-9:note_type	note-9:note_value	note-10:note_type	note-10:note_value	note_derived_from-1:note_derived_from_value	object_in_context_url-1:object_in_context_url_value	omeka_identifier-1:omeka_identifier_value	order_number-1:order_number_value	place_of_origin-1:place_of_origin_value	publish_note-1:publish_note_value	publisher-1:publisher_value	restriction_on_access-1:restriction_on_access_value	restriction_on_access-1:restriction_on_access_location-1:restriction_on_access_location_term.value	restriction_on_access-2:restriction_on_access_affiliation-1:restriction_on_access_affiliation_value	restriction_on_access-2:restriction_on_access_value	series-1:series_title	series-1:series_issn	series-1:series_number	subject_geographic-1:subject_geographic_term.value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_country_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_region_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_area-1:subject_hierarchical_geographic_area_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_county_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_neighborhood_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_zip_code_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_street-1:subject_hierarchical_geographic_street_value	subject_name-1:subject_name_term.value	subject_title-1:subject_title_term.value	subject_topic-1:subject_topic_term.value	table_of_contents_value	title-1:title_non_sort_portion	title-1:title_sort_portion	type_of_resource-1:type_of_resource_value	use_and_reproduction-1:use_and_reproduction_term.value
RBML_BobFass_11749061_BF4480_01_001	RBML_BobFass_11749061_BF4480_01	asset	RBML_BobFass_11749061_BF4480_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Master/RBML_BobFass_11749061_BF4480_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Master/RBML_BobFass_11749061_BF4480_01_01_m.wav	external	RBML_BobFass_11749061_BF4480_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Service/RBML_BobFass_11749061_BF4480_01_01_s.wav	external	RBML_BobFass_11749061_BF4480_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Streaming/RBML_BobFass_11749061_BF4480_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Pitching																	Copyright for this file is very complicated							reformatted digital		00:33:01.341	33 minutes				Barcode: CCOH085383				Year digitized: 2019															BF number	BF4480	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass					Language	English; interview portion is in Yoruba with simultaneous English interpretation					/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Master/RBML_BobFass_11749061_BF4480_01_01_master.wav	https://example.org/cul-omeka/052	cul-omeka/052	cul:pdcd:customOrder_052		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Radio Unnameable 1983 May 03		In copyright
RBML_BobFass_11749061_BF4480_01_002	RBML_BobFass_11749061_BF4480_01	asset	RBML_BobFass_11749061_BF4480_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Master/RBML_BobFass_11749061_BF4480_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Master/RBML_BobFass_11749061_BF4480_01_02_m.wav	external	RBML_BobFass_11749061_BF4480_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Service/RBML_BobFass_11749061_BF4480_01_02_s.wav	external	RBML_BobFass_11749061_BF4480_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Streaming/RBML_BobFass_11749061_BF4480_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Pitching																	Copyright for this file is very complicated							reformatted digital		00:31:34.214	32 minutes				Barcode: CCOH085383				Year digitized: 2019															BF number	BF4480	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4480/Master/RBML_BobFass_11749061_BF4480_01_02_master.wav	https://example.org/cul-omeka/053	cul-omeka/053	cul:pdcd:customOrder_053		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Part number 6		In copyright
RBML_BobFass_11749061_BF4684_01		item										TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Paul Krassner and Steve Ben Israel	cul:artProperties_1987.054		cul:as:id_054	8276984	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries III: Cat fanciers' association, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Kamakura;Achaean	circa 1983 November 30 - 1999 December 31?	1983-11-30	1999-12-31	approximate	TRUE	reformatted digital		00:47:44.865	48 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH083208				Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 194	testSet_Folder_054		testSet_BF0054	Archives	Fass, Bob, 1933---Host--Former owner;Amram, David--Performer--Speaker	TRUE	BF number	BF4684	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass			Creation/production credits	Produced by Paul Gorman; Engineering by Jane Doe										cul:pdcd:customOrder_054	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	54	Broadway (New York, N.Y.);Saratoga Springs (N.Y.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Estridge, Larry, 1948-;Etra, Bill, 1947-2016;Etra, William, 1947-2016;Evers, Richard	Jackson, Shirley, 1916-1965. Short stories. Selections;Subotnick, Morton. Two life histories	Epilepsy;Poetry;Catholic Church;Discrimination in employment;Mayors--Election;Nuclear disarmament;Piracy;Rock musicians			Radio Unnameable 1983 November 30	sound recording	In copyright
RBML_BobFass_11749061_BF4684_01_001	RBML_BobFass_11749061_BF4684_01	asset	RBML_BobFass_11749061_BF4684_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Master/RBML_BobFass_11749061_BF4684_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Master/RBML_BobFass_11749061_BF4684_01_01_m.wav	external	RBML_BobFass_11749061_BF4684_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Service/RBML_BobFass_11749061_BF4684_01_01_s.wav	external	RBML_BobFass_11749061_BF4684_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Streaming/RBML_BobFass_11749061_BF4684_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Paul Krassner and Steve Ben Israel																	Copyright for this file is very complicated							reformatted digital		00:47:44.865	48 minutes				Barcode: CCOH083208				Year digitized: 2019															BF number	BF4684	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass			Creation/production credits	Produced by Paul Gorman; Engineering by Jane Doe							/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Master/RBML_BobFass_11749061_BF4684_01_01_master.wav	https://example.org/cul-omeka/054	cul-omeka/054	cul:pdcd:customOrder_054		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Radio Unnameable 1983 November 30		In copyright
RBML_BobFass_11749061_BF4684_01_002	RBML_BobFass_11749061_BF4684_01	asset	RBML_BobFass_11749061_BF4684_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Master/RBML_BobFass_11749061_BF4684_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Master/RBML_BobFass_11749061_BF4684_01_02_m.wav	external	RBML_BobFass_11749061_BF4684_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Service/RBML_BobFass_11749061_BF4684_01_02_s.wav	external	RBML_BobFass_11749061_BF4684_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Streaming/RBML_BobFass_11749061_BF4684_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Paul Krassner and Steve Ben Israel																	Copyright for this file is very complicated							reformatted digital		00:47:48.605	48 minutes				Barcode: CCOH083208				Year digitized: 2019															BF number	BF4684	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4684/Master/RBML_BobFass_11749061_BF4684_01_02_master.wav	https://example.org/cul-omeka/055	cul-omeka/055	cul:pdcd:customOrder_055		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Part number 3		In copyright
RBML_BobFass_11749061_BF4524_01		item										TBM	TRUE	DLC	Not applicable to sound recording		cul:artProperties_1987.056		cul:as:id_056	8276986	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries III: Cat fanciers' association, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Edo;Aeolian	1984 February 01 - 1999 December 31	1984-02-01	1999-12-31	inferred	TRUE	reformatted digital		00:47:39.989	48 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH089605				Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 189	testSet_Folder_056		testSet_BF0056	Archives	Fass, Bob, 1933---Host--Former owner;Ben Israel, Steve--Speaker	TRUE	BF number	BF4524	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass														cul:pdcd:customOrder_056	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	56	Marcy, Mount (N.Y.);Peekskill (N.Y.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Fariña, Mimi;Fariña, Richard;Farm (Summertown, Tenn.);Fass, Bob, 1933-	Behan, Brendan. Hostage;Subotnick, Morton. UCLA	Intrigue;Prisoners--Civil rights		The	Radio Unnameable 1984 February 01	sound recording	In copyright
RBML_BobFass_11749061_BF4524_01_001	RBML_BobFass_11749061_BF4524_01	asset	RBML_BobFass_11749061_BF4524_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Master/RBML_BobFass_11749061_BF4524_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Master/RBML_BobFass_11749061_BF4524_01_01_m.wav	external	RBML_BobFass_11749061_BF4524_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Service/RBML_BobFass_11749061_BF4524_01_01_s.wav	external	RBML_BobFass_11749061_BF4524_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Streaming/RBML_BobFass_11749061_BF4524_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:47:39.989	48 minutes				Barcode: CCOH089605				Year digitized: 2019															BF number	BF4524	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Master/RBML_BobFass_11749061_BF4524_01_01_master.wav	https://example.org/cul-omeka/056	cul-omeka/056	cul:pdcd:customOrder_056		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			The	Radio Unnameable 1984 February 01		In copyright
RBML_BobFass_11749061_BF4524_01_002	RBML_BobFass_11749061_BF4524_01	asset	RBML_BobFass_11749061_BF4524_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Master/RBML_BobFass_11749061_BF4524_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Master/RBML_BobFass_11749061_BF4524_01_02_m.wav	external	RBML_BobFass_11749061_BF4524_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Service/RBML_BobFass_11749061_BF4524_01_02_s.wav	external	RBML_BobFass_11749061_BF4524_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Streaming/RBML_BobFass_11749061_BF4524_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:47:39.574	48 minutes				Barcode: CCOH089605				Year digitized: 2019															BF number	BF4524	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4524/Master/RBML_BobFass_11749061_BF4524_01_02_master.wav	https://example.org/cul-omeka/057	cul-omeka/057	cul:pdcd:customOrder_057		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			A	Part number 4		In copyright
RBML_BobFass_11749061_BF5112_01		item										TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Abbie Hoffman call, drugs	cul:artProperties_1987.058	Parallel title: Fără titlu	cul:as:id_058	8276988	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries III: Cat fanciers' association, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Meiji;Early Archaic	1984 June 06 - 1999 December 31	1984-06-06	1999-12-31		TRUE	reformatted digital	2050-09-01	00:47:39.449	48 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH078182		Notes on quality and contents: Content ends at 32:32		Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 212	testSet_Folder_058		testSet_BF0058	Archives	Fass, Bob, 1933---Host--Former owner;Breslin, Jimmy--Interviewee	TRUE	BF number	BF5112	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass														cul:pdcd:customOrder_058	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	58	East Village/Lower East Side Historic District (New York, N.Y.);Yonkers (N.Y.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Feliciano, José;Ferraro, Paul;Fettamen, Ann;Fielding, William	Gay, John, 1685-1732. Beggar's opera;Subotnick, Morton. Until spring	Drug control;Watergate Affair (1972-1974);Leary, Timothy, 1920-1996;Iran-Contra Affair (1985-1990);Religious discrimination;Jewish comedians;Sanitation workers;Sufism--Customs and practices		An	Radio Unnameable promo 1984 June 06	sound recording	In copyright
RBML_BobFass_11749061_BF5112_01_001	RBML_BobFass_11749061_BF5112_01	asset	RBML_BobFass_11749061_BF5112_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Master/RBML_BobFass_11749061_BF5112_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Master/RBML_BobFass_11749061_BF5112_01_01_m.wav	external	RBML_BobFass_11749061_BF5112_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Service/RBML_BobFass_11749061_BF5112_01_01_s.wav	external	RBML_BobFass_11749061_BF5112_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Streaming/RBML_BobFass_11749061_BF5112_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Abbie Hoffman call, drugs		Parallel title: Fără titlu															Copyright for this file is very complicated							reformatted digital		00:47:39.449	48 minutes				Barcode: CCOH078182		Notes on quality and contents: Content ends at 32:32		Year digitized: 2019															BF number	BF5112	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Master/RBML_BobFass_11749061_BF5112_01_01_master.wav	https://example.org/cul-omeka/058	cul-omeka/058	cul:pdcd:customOrder_058		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			An	Radio Unnameable promo 1984 June 06		In copyright
RBML_BobFass_11749061_BF5112_01_002	RBML_BobFass_11749061_BF5112_01	asset	RBML_BobFass_11749061_BF5112_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Master/RBML_BobFass_11749061_BF5112_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Master/RBML_BobFass_11749061_BF5112_01_02_m.wav	external	RBML_BobFass_11749061_BF5112_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Service/RBML_BobFass_11749061_BF5112_01_02_s.wav	external	RBML_BobFass_11749061_BF5112_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Streaming/RBML_BobFass_11749061_BF5112_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Abbie Hoffman call, drugs																	Copyright for this file is very complicated							reformatted digital		00:47:38.549	48 minutes				Barcode: CCOH078182		Notes on quality and contents: Content ends at 14:55		Year digitized: 2019															BF number	BF5112	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5112/Master/RBML_BobFass_11749061_BF5112_01_02_master.wav	https://example.org/cul-omeka/059	cul-omeka/059	cul:pdcd:customOrder_059		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			The	Part number 2		In copyright
RBML_BobFass_11749061_BF4687_01		item										TBM	TRUE	DLC	Not applicable to sound recording		cul:artProperties_1987.060		cul:as:id_060	8276990	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries III: Cat fanciers' association, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Showa;Middle Archaic	1984 September 25 - 1999 December 31	1984-09-25	1999-12-31		TRUE	reformatted digital		00:30:16.507	30 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH083232				Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 194	testSet_Folder_060		testSet_BF0060	Archives	Fass, Bob, 1933---Host--Former owner;Carter, Rubin, 1937-2014--Interviewee	TRUE	BF number	BF4687	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass														cul:pdcd:customOrder_060	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	60	Europe, Central;Mount Vernon (N.Y.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Fischer, Hilary;Flecker, Bernie;Flicker, Theodore J., 1930-2014;Flying Torpedoes (Musical group)	Jackson, Shirley, 1916-1965. We have always lived in the castle;Subotnick, Morton. Until spring revisited	Ballads;African American women political activists		A	Radio Unnameable 1984 September 25	sound recording	In copyright
RBML_BobFass_11749061_BF4687_01_001	RBML_BobFass_11749061_BF4687_01	asset	RBML_BobFass_11749061_BF4687_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Master/RBML_BobFass_11749061_BF4687_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Master/RBML_BobFass_11749061_BF4687_01_01_m.wav	external	RBML_BobFass_11749061_BF4687_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Service/RBML_BobFass_11749061_BF4687_01_01_s.wav	external	RBML_BobFass_11749061_BF4687_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Streaming/RBML_BobFass_11749061_BF4687_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:30:16.507	30 minutes				Barcode: CCOH083232				Year digitized: 2019															BF number	BF4687	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Master/RBML_BobFass_11749061_BF4687_01_01_master.wav	https://example.org/cul-omeka/060	cul-omeka/060	cul:pdcd:customOrder_060		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			A	Radio Unnameable 1984 September 25		In copyright
RBML_BobFass_11749061_BF4687_01_002	RBML_BobFass_11749061_BF4687_01	asset	RBML_BobFass_11749061_BF4687_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Master/RBML_BobFass_11749061_BF4687_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Master/RBML_BobFass_11749061_BF4687_01_02_m.wav	external	RBML_BobFass_11749061_BF4687_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Service/RBML_BobFass_11749061_BF4687_01_02_s.wav	external	RBML_BobFass_11749061_BF4687_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Streaming/RBML_BobFass_11749061_BF4687_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:30:41.122	31 minutes				Barcode: CCOH083232				Year digitized: 2019															BF number	BF4687	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4687/Master/RBML_BobFass_11749061_BF4687_01_02_master.wav	https://example.org/cul-omeka/061	cul-omeka/061	cul:pdcd:customOrder_061		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			An	Part number 2		In copyright
